"Czy.jesteś.studentką.studentem.","Na.jakiej.uczelni.studiujesz.","Jaki.kierunek.studiujesz.","Ile.masz.lat.","Rodzaj.studiów","Na.którym.roku.studiów.jesteś.","Płeć","Czy.pracujesz.","Miejsce.zamieszkania.","Czy.jesteś.singlem.singielką.","Czy.uważasz.że.masz.tendencje.do.przepracowywania.się.","Jak.często.odkładasz.zadania.na.później.","Jak.bardzo.czujesz.się.przytłoczony.nadmiarem.obowiązków.","Czy.uważasz..że.ilość.nauki.jest.powiązana.z.wynikami.","Jak.często.uważasz..że.kwestionujesz.swoje.decyzje.","Czy.uważasz.że.praca.w.grupie.sprawia.ci.trudność.","U.jakiej.części.twoich.znajomych.zauważasz.oznaki.wypalenia.","Czy.czujesz.że.masz.wsparcie.w.swoich.znajomych.ze.studiów.","Czy.uważasz.że.masz.wsparcie.u.rodziny.i.lub.swoich.znajomych.spoza.studiów.","Czy.uważasz.że.masz.dobre.relacje.z.prowadzącymi.","Jak.często.czujesz.się.zmęczony.a.fizycznie.","Jak.często.czujesz.się.emocjonalnie.wyczerpany.","Czy.odczuwasz.przewlekły.stres.","Jak.często.jesteś.aktywny.fizycznie.","Jak.oceniasz.jakość.swojego.snu.","Czy.rozwijasz.swoje.pasje.poza.naukowo.","Jak.dużo.czasu.poświęcasz.na.naukę.tygodniowo.","Jak.oceniasz.trudność.twojego.kierunku.","Czy.jesteś.studentką.studentem.Nie","Czy.jesteś.studentką.studentem.Tak","Na.jakiej.uczelni.studiujesz.Artystycznej","Na.jakiej.uczelni.studiujesz.Ekonomiczne","Na.jakiej.uczelni.studiujesz.Humanistycznej – Uniwersytet","Na.jakiej.uczelni.studiujesz.Innej","Na.jakiej.uczelni.studiujesz.Medycznej (np. Gumed)","Na.jakiej.uczelni.studiujesz.Technicznej –Politechnika.","Jaki.kierunek.studiujesz.Ekonomiczny","Jaki.kierunek.studiujesz.Informatyczny/Elektroniczny","Jaki.kierunek.studiujesz.Inne","Jaki.kierunek.studiujesz.Kierunki artystyczne","Jaki.kierunek.studiujesz.Kierunki ekonomiczne","Jaki.kierunek.studiujesz.Kierunki humanistyczne","Jaki.kierunek.studiujesz.Kierunki lingwistyczne","Jaki.kierunek.studiujesz.Kierunki medyczne","Jaki.kierunek.studiujesz.Kierunki pedagogiczne","Jaki.kierunek.studiujesz.Kierunki prawnicze","Jaki.kierunek.studiujesz.Kierunki przyrodnicze","Jaki.kierunek.studiujesz.Kierunki społeczne","Jaki.kierunek.studiujesz.Kierunki Techniczne inne","Jaki.kierunek.studiujesz.Matematyczny/Fizyczny","Ile.masz.lat.18","Ile.masz.lat.19","Ile.masz.lat.20","Ile.masz.lat.21","Ile.masz.lat.22","Ile.masz.lat.23","Ile.masz.lat.24","Ile.masz.lat.25","Ile.masz.lat.26","Ile.masz.lat.27","Ile.masz.lat.28","Ile.masz.lat.30","Ile.masz.lat.33","Ile.masz.lat.35 i więcej","Rodzaj.studiówInne","Rodzaj.studiówStudia inżynierskie","Rodzaj.studiówStudia licencjackie","Rodzaj.studiówStudia magisterskie","Rodzaj.studiówStudia podyplomowe","Na.którym.roku.studiów.jesteś.1","Na.którym.roku.studiów.jesteś.2","Na.którym.roku.studiów.jesteś.3","Na.którym.roku.studiów.jesteś.4","Na.którym.roku.studiów.jesteś.5 lub więcej","PłećInna","PłećKobieta","PłećMężczyzna","Czy.pracujesz.Mniej niż 20h tygodniowo","Czy.pracujesz.Nie","Czy.pracujesz.Niepełny etat","Czy.pracujesz.Pełen etat","Miejsce.zamieszkania.inne","Miejsce.zamieszkania.Mieszkam sam/a ze wsparciem rodziców","Miejsce.zamieszkania.Mieszkam z rodzicami","Miejsce.zamieszkania.Utrzymuję się sam/a","Czy.jesteś.singlem.singielką.Nie","Czy.jesteś.singlem.singielką.Tak","Czy.jesteś.singlem.singielką.To skomplikowane","wyczerpanie_emocjonalne","satysfakcja_z_osiagniec","depersonalizacja","Wyczerpanie.studenta","Wyczerpanie_num","przekroczenie_wyczerpanie","przekroczenie_depersonalizacja","przekroczenie_satysfakcja"
"Tak","Humanistycznej – Uniwersytet","Kierunki humanistyczne","20","Studia licencjackie","2","Kobieta","Mniej niż 20h tygodniowo","Mieszkam sam/a ze wsparciem rodziców","Tak",4,5,5,3,3,4,3,1,4,3,5,5,4,0,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,26,11,12,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki społeczne","22","Studia magisterskie","4","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",2,5,5,1,4,0,3,3,2,3,4,3,5,2,2,3,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,20,9,11,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki społeczne","21","Studia magisterskie","3","Kobieta","Mniej niż 20h tygodniowo","Mieszkam sam/a ze wsparciem rodziców","Nie",2,5,2,0,3,0,0,3,3,3,5,0,3,0,3,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,10,9,10,"umiarkowane",2,FALSE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Ekonomiczny","20","Studia licencjackie","2","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",1,3,3,0,4,0,3,1,0,1,4,5,3,1,3,0,2,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,18,2,8,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki społeczne","23","Studia magisterskie","5 lub więcej","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",1,4,3,3,3,4,3,1,5,3,4,4,3,2,2,3,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21,12,8,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","18","Studia inżynierskie","1","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",1,5,5,3,4,4,1,0,4,0,4,5,5,1,1,2,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,24,7,10,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Innej","Kierunki medyczne","35 i więcej","Studia inżynierskie","4","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",0,0,2,3,0,0,3,5,5,5,2,0,0,5,4,5,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,7,18,0,"niskie",1,FALSE,FALSE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki humanistyczne","19","Studia licencjackie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",2,3,2,5,4,1,0,3,5,5,1,0,1,3,1,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,5,18,9,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Inne","25","Studia inżynierskie","3","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,2,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,8,4,3,"niskie",1,FALSE,FALSE,FALSE
"Tak","Innej","Kierunki przyrodnicze","22","Studia licencjackie","3","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",2,2,4,0,3,2,1,0,0,1,4,4,4,0,0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,19,1,7,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","21","Studia inżynierskie","1","Mężczyzna","Mniej niż 20h tygodniowo","Mieszkam z rodzicami","Tak",2,5,5,3,5,1,0,0,0,0,3,5,5,4,4,1,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,19,3,12,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Inne","25","Studia magisterskie","1","Mężczyzna","Mniej niż 20h tygodniowo","Mieszkam sam/a ze wsparciem rodziców","Nie",1,3,2,4,1,1,2,4,5,3,2,4,3,3,4,2,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,14,16,5,"niskie",1,FALSE,FALSE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki humanistyczne","19","Studia magisterskie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",5,2,4,5,5,5,2,0,5,1,5,5,5,1,1,1,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,26,11,12,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","22","Studia magisterskie","2","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",2,1,4,5,4,3,4,4,5,5,1,2,1,2,5,4,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,15,19,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki medyczne","20","Studia inżynierskie","2","Kobieta","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Nie",3,3,5,2,5,3,3,2,2,5,4,5,5,2,4,1,4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,25,11,11,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Inne","21","Studia licencjackie","2","Kobieta","Mniej niż 20h tygodniowo","Mieszkam z rodzicami","Nie",1,2,3,4,2,2,1,2,4,3,3,4,5,2,4,4,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,13,5,"niskie",1,TRUE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","21","Studia inżynierskie","2","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",2,5,5,3,4,2,2,2,5,3,3,5,3,2,3,1,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,20,13,11,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Artystycznej","Kierunki artystyczne","21","Studia licencjackie","1","Mężczyzna","Nie","Utrzymuję się sam/a","Tak",3,5,5,2,5,1,2,4,4,4,4,5,5,3,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,22,14,13,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki lingwistyczne","22","Studia licencjackie","3","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",5,4,3,2,4,3,4,2,4,4,2,3,5,3,2,5,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,20,12,13,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","20","Studia licencjackie","2","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",1,5,3,0,4,1,2,4,5,4,1,3,4,3,3,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,14,13,10,"niskie",1,FALSE,TRUE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki humanistyczne","23","Studia licencjackie","3","Kobieta","Nie","Mieszkam z rodzicami","Nie",3,3,2,2,4,2,2,5,5,5,3,4,4,3,3,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,17,17,10,"niskie",1,FALSE,TRUE,TRUE
"Tak","Innej","Informatyczny/Elektroniczny","23","Studia magisterskie","2","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","To skomplikowane",1,5,4,4,5,5,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,16,10,11,"umiarkowane",2,FALSE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Inne","27","Studia magisterskie","5 lub więcej","Mężczyzna","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Nie",5,4,5,3,3,0,3,3,4,5,3,4,4,1,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,19,15,12,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Ekonomiczny","24","Studia magisterskie","5 lub więcej","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",4,4,5,4,4,1,0,2,3,4,4,5,4,1,2,4,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,19,13,12,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","21","Studia inżynierskie","2","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",4,3,5,4,3,3,1,1,3,3,5,4,5,2,4,2,4,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,23,11,10,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki społeczne","22","Studia magisterskie","5 lub więcej","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",4,1,5,2,2,1,1,4,5,3,2,3,1,1,4,4,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,13,14,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","20","Studia inżynierskie","2","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",3,3,4,4,4,2,0,1,1,4,5,4,2,4,4,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,17,10,10,"umiarkowane",2,FALSE,TRUE,FALSE
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","26","Studia magisterskie","5 lub więcej","Kobieta","Nie","Mieszkam z rodzicami","Tak",3,3,3,4,1,4,4,1,4,4,4,3,2,3,1,4,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,13,7,"niskie",1,TRUE,FALSE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki przyrodnicze","35 i więcej","Studia podyplomowe","3","Kobieta","Pełen etat","Utrzymuję się sam/a","To skomplikowane",1,1,1,1,2,1,2,3,2,2,3,2,1,3,1,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,10,8,4,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","23","Studia magisterskie","2","Kobieta","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Nie",4,3,2,1,2,2,2,2,4,3,5,3,4,2,4,5,4,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,18,10,9,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Informatyczny/Elektroniczny","19","Studia inżynierskie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Nie",3,3,2,4,3,4,2,5,5,4,1,2,2,2,3,5,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,13,18,9,"niskie",1,FALSE,FALSE,TRUE
"Tak","Ekonomiczne","Kierunki ekonomiczne","21","Studia licencjackie","3","Kobieta","Niepełny etat","inne","Nie",5,3,5,2,3,4,2,4,4,3,4,5,4,3,2,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,24,13,11,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Inne","19","Studia inżynierskie","1","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",0,5,5,3,3,2,0,0,0,2,2,3,4,5,2,3,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,16,5,8,"niskie",1,FALSE,FALSE,FALSE
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","19","Studia licencjackie","1","Kobieta","Mniej niż 20h tygodniowo","Mieszkam sam/a ze wsparciem rodziców","Tak",5,5,5,0,5,3,5,3,4,5,5,5,5,0,0,0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,28,12,15,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki humanistyczne","21","Studia licencjackie","2","Kobieta","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Nie",1,4,5,3,1,5,3,2,2,4,5,5,4,0,4,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,27,11,6,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","21","Studia inżynierskie","1","Mężczyzna","Nie","Utrzymuję się sam/a","Nie",2,4,1,1,3,3,1,1,3,2,3,4,4,3,4,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,16,7,9,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","21","Studia inżynierskie","2","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",0,4,0,2,3,2,4,1,3,4,3,4,2,3,5,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,15,10,7,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Matematyczny/Fizyczny","21","Studia inżynierskie","2","Kobieta","Nie","Mieszkam z rodzicami","Tak",2,3,4,1,2,2,3,5,4,2,4,4,3,1,3,4,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,12,7,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","19","Studia inżynierskie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",0,3,2,1,4,1,2,3,1,3,2,4,3,2,1,4,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,14,8,7,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki ekonomiczne","22","Studia magisterskie","2","Kobieta","Nie","Mieszkam z rodzicami","Nie",2,4,5,3,3,1,3,4,4,3,5,5,5,1,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,24,14,9,"niskie",1,TRUE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","21","Studia inżynierskie","2","Kobieta","Nie","Utrzymuję się sam/a","Nie",3,4,3,0,2,4,3,4,4,4,3,2,3,2,4,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,18,12,9,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","19","Studia magisterskie","1","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",1,4,3,4,5,3,3,5,4,3,3,3,3,1,2,2,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,18,16,10,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Humanistycznej – Uniwersytet","Kierunki humanistyczne","20","Studia licencjackie","2","Kobieta","Niepełny etat","Mieszkam sam/a ze wsparciem rodziców","Tak",3,4,3,4,5,0,2,4,5,5,3,4,1,3,4,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,13,18,12,"niskie",1,FALSE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Matematyczny/Fizyczny","18","Studia licencjackie","1","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","To skomplikowane",3,2,2,3,2,3,2,4,4,4,3,2,2,3,2,5,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,14,15,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki przyrodnicze","21","Studia inżynierskie","3","Kobieta","Mniej niż 20h tygodniowo","Mieszkam sam/a ze wsparciem rodziców","Tak",5,4,5,5,2,1,4,4,3,1,4,4,5,2,4,2,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,23,13,11,"umiarkowane",2,TRUE,TRUE,TRUE
